,Nhu cầu,Tổng tiền,Diện tích,Địa chỉ,Phòng ngủ,Phòng vệ sinh,Nội thất,Pháp lý sở hữu,View,Tầng,Hot,Mã căn
229,Thuê,12000000,99.41,bình dương,3,2,Full,HDMB,Đông Bắc,10.0,False,OPBA02010003-Opal Boulevard
230,Bán,3848000000,99.41,bình dương,3,2,Ko,HDMB,Đông Bắc,21.0,False,OPBA02021003-Opal Boulevard
231,Thuê,10000000,95.49,bình dương,3,2,None,HDMB,Tây Nam,20.0,False,OPBA02020002-Opal Boulevard
232,Thuê,10000000,95.49,bình dương,3,2,None,HDMB,Tây Nam,21.0,False,OPBA02021002-Opal Boulevard
233,Thuê,9000000,86.72,bình dương,2,2,None,HDMB,Tây Nam,20.0,False,OPBA01020006-Opal Boulevard
234,Thuê,9000000,86.72,bình dương,2,2,Ko,HDMB,Tây Nam,8.0,False,OPBA01008006-Opal Boulevard
235,Thuê,9500000,86.72,bình dương,2,2,None,HDMB,Tây Nam,21.0,False,OPBA01021006-Opal Boulevard
236,Thuê,9500000,86.72,bình dương,2,2,Có,HDMB,Tây Nam,23.0,False,OPBA01023006-Opal Boulevard
237,Thuê,12000000,107.3,bình dương,3,2,Ko,HDMB,Đông Nam,21.0,False,OPBA01021002-Opal Boulevard
238,Thuê,11000000,107.3,bình dương,3,2,None,HDMB,Đông Nam,29.0,False,OPBA01029002-Opal Boulevard
239,Bán,4170000000,107.3,bình dương,3,2,None,HDMB,Đông Nam,26.0,False,OPBA01026002-Opal Boulevard
240,Bán,5136000000,107.3,bình dương,3,2,None,HDMB,Đông Nam,35.0,False,OPBA01035002-Opal Boulevard
241,Bán,4429000000,107.29,bình dương,3,2,None,HDMB,Đông Nam,25.0,False,OPBA01025003-Opal Boulevard
242,Bán,5246000000,107.3,bình dương,3,2,None,HDMB,Đông Nam,12.0,False,OPBA01012002-Opal Boulevard
243,Bán,3956000000,107.29,bình dương,3,2,None,HDMB,Đông Nam,8.0,False,OPBA01008003-Opal Boulevard
244,Thuê,14500000,107.29,bình dương,3,2,Có,HDMB,Đông Nam,29.0,False,OPBA01029003-Opal Boulevard
245,Thuê,15000000,107.29,bình dương,3,2,Ko,HDMB,Đông Nam,33.0,False,OPBA01033003-Opal Boulevard
246,Thuê,11000000,107.29,bình dương,3,2,None,HDMB,Đông Nam,16.0,False,OPBA01016003-Opal Boulevard
247,Bán,2516000000,52.25,None,1,1,None,None,Tây Nam,22.0,False,A22.16-Lavita Charm
248,Thuê,7000000,64.98,quận 9,2,1,Ko,None,Đông Nam,6.0,False,B15-06-9 View
249,Bán,3232000000,68.52,thủ đức,2,2,None,None,Đông Bắc,10.0,False,A10.26-Lavita Charm
250,Bán,3100000000,67.3,thủ đức,2,2,None,None,Đông Bắc,16.0,False,A16.27-Lavita Charm
251,Bán,2466000000,52.25,thủ đức,1,1,None,None,Tây Nam,17.0,False,A17.22-Lavita Charm
252,Bán,2516000000,52.25,thủ đức,1,1,None,None,Tây Nam,16.0,False,A16.22-Lavita Charm
253,Thuê,9000000,67.3,thủ đức,2,2,None,None,Tây Nam,6.0,False,A06.23-Lavita Charm
254,Thuê,9000000,67.3,thủ đức,2,2,None,None,Tây Nam,9.0,False,A09.23-Lavita Charm
255,Thuê,9000000,67.3,thủ đức,2,2,None,None,Tây Nam,17.0,False,A17.24-Lavita Charm
256,Bán,3095000000,68.64,thủ đức,2,2,None,None,Tây Bắc,16.0,False,A16.25-Lavita Charm
257,Bán,3100000000,68.64,thủ đức,2,2,None,None,Tây Bắc,13.0,False,A13.25-Lavita Charm
258,Bán,3012000000,67.3,thủ đức,2,2,Ko,None,Tây Nam,20.0,False,A20.17-Lavita Charm
259,Bán,3370600000,67.3,thủ đức,2,2,None,None,Tây Nam,9.0,False,A09.18-Lavita Charm
260,Bán,3204431000,67.3,thủ đức,2,2,None,None,Tây Nam,8.0,False,A08.20-Lavita Charm
261,Bán,2950000000,67.3,thủ đức,2,2,None,None,Tây Nam,16.0,False,A16.20-Lavita Charm
262,Thuê,8000000,52.25,thủ đức,1,1,None,None,Tây Nam,6.0,False,A06.21-Lavita Charm
263,Thuê,9000000,52.25,thủ đức,1,1,None,None,Tây Nam,12.0,False,A12.21-Lavita Charm
264,Thuê,10000000,67.3,thủ đức,2,2,Có,None,Đông Bắc,13.0,False,B13.16-Lavita Charm
265,Bán,2284000000,49.29,thủ đức,1,1,None,None,Đông Nam,14.0,False,C14.16-Lavita Charm
266,Bán,2334000000,49.3,thủ đức,1,1,None,None,Đông Bắc,9.0,False,B09.17-Lavita Charm
267,Bán,3213092625,67.3,thủ đức,2,2,None,None,Tây Nam,12.0,False,A12.17-Lavita Charm
268,Thuê,9000000,67.3,thủ đức,2,2,None,None,Tây Nam,14.0,False,A14.16-Lavita Charm
269,Bán,2970000000,67.3,thủ đức,2,2,Ko,None,Tây Nam,17.0,False,A17.16-Lavita Charm
270,Bán,2500000000,48.77,thủ đức,1,1,None,None,Đông Nam,8.0,False,C08.17-Lavita Charm
271,Thuê,7000000,48.77,thủ đức,1,1,None,None,Đông Nam,10.0,False,C10.17-Lavita Charm
272,Bán,3376000000,67.28,thủ đức,2,2,None,None,Đông Nam,11.0,False,C11.15-Lavita Charm
273,Thuê,9000000,67.28,thủ đức,2,2,None,None,Đông Nam,17.0,False,C17.15-Lavita Charm
274,Thuê,9500000,67.28,thủ đức,2,2,None,None,Đông Nam,13.0,False,C13.15-Lavita Charm
275,Bán,2620000000,52.25,thủ đức,1,1,None,None,Tây Nam,17.0,False,A17.15-Lavita Charm
276,Thuê,13000000,67.28,thủ đức,2,2,None,None,Đông Nam,19.0,False,C19.15-Lavita Charm
277,Thuê,7000000,49.29,thủ đức,1,1,None,None,Đông Nam,7.0,False,C07.16-Lavita Charm
278,Bán,3500000000,68.52,thủ đức,2,2,None,None,Tây Nam,19.0,False,B19.13-Lavita Charm
279,Thuê,8000000,67.3,thủ đức,2,2,None,None,Tây Bắc,20.0,False,C20.13-Lavita Charm
280,Bán,3000000000,68.52,thủ đức,2,2,None,None,Tây Bắc,11.0,False,C11.14-Lavita Charm
281,Thuê,8000000,52.25,thủ đức,1,1,None,None,Tây Nam,12.0,False,A12.14-Lavita Charm
282,Bán,3335000000,68.52,thủ đức,2,2,None,None,Tây Bắc,15.0,False,C15.14-Lavita Charm
283,Thuê,6500000,52.25,thủ đức,1,1,None,None,Tây Nam,6.0,False,A06.15-Lavita Charm
284,Thuê,10000000,68.52,thủ đức,2,2,None,None,Tây Nam,9.0,False,B09.13-Lavita Charm
285,Bán,3054000000,67.3,thủ đức,2,2,None,None,Tây Bắc,17.0,False,C17.13-Lavita Charm
286,Thuê,8500000,67.3,thủ đức,2,2,None,None,Tây Bắc,10.0,False,C10.11-Lavita Charm
287,Thuê,9000000,67.3,thủ đức,2,2,None,None,Tây Nam,15.0,False,B15.11-Lavita Charm
288,Bán,2953000000,67.3,thủ đức,2,2,None,None,Tây Nam,7.0,False,A07.12-Lavita Charm
289,Thuê,8500000,67.3,thủ đức,2,2,None,None,Tây Nam,19.0,False,B19.11-Lavita Charm
290,Bán,3075000000,67.3,thủ đức,2,2,None,None,Tây Nam,7.0,False,A07.12-Lavita Charm
291,Thuê,9000000,67.96,thủ đức,2,2,None,None,Tây Nam,15.0,False,C15.09-Lavita Charm
292,Bán,3136000000,67.3,thủ đức,2,2,Ko,None,Đông Bắc,15.0,False,A15.09-Lavita Charm
293,Bán,3000000000,67.3,thủ đức,2,2,None,None,Tây Nam,11.0,False,B11.10-Lavita Charm
294,Bán,3250000000,68.52,thủ đức,2,2,None,None,Đông Bắc,11.0,False,A11.10-Lavita Charm
295,Thuê,15000000,87.52,thủ đức,3,2,None,None,Tây Nam,11.0,False,C11.10-Lavita Charm
296,Thuê,9000000,67.3,thủ đức,2,2,None,None,Tây Nam,15.0,False,B15.10-Lavita Charm
297,Thuê,12500000,87.52,thủ đức,3,2,None,None,Tây Nam,10.0,False,B10.08-Lavita Charm
298,Thuê,15000000,87.52,thủ đức,3,2,None,None,Tây Nam,13.0,False,B13.08-Lavita Charm
299,Bán,3058000000,67.3,thủ đức,2,2,None,None,Tây Nam,12.0,False,C12.07-Lavita Charm
300,Thuê,8500000,67.3,thủ đức,2,2,None,None,Tây Nam,19.0,False,C19.07-Lavita Charm
301,Bán,3000000000,67.3,thủ đức,2,2,None,None,Đông Bắc,6.0,False,A06.08-Lavita Charm
302,Thuê,8000000,67.3,thủ đức,2,2,None,None,Tây Nam,20.0,False,C20.07-Lavita Charm
303,Bán,2950000000,67.3,thủ đức,2,2,None,None,Tây Nam,7.0,False,C07.08-Lavita Charm
304,Bán,3980000000,87.52,thủ đức,3,2,None,None,Tây Nam,7.0,False,B07.08-Lavita Charm
305,Thuê,12000000,67.3,thủ đức,2,2,Có,None,Đông Nam,15.0,False,B15.05-Lavita Charm
306,Bán,3219000000,67.3,thủ đức,2,2,None,None,Đông Bắc,16.0,False,A16.05-Lavita Charm
307,Thuê,8500000,67.3,thủ đức,2,2,Ko,None,Đông Bắc,8.0,False,A08.04-Lavita Charm
308,Bán,3200000000,67.3,thủ đức,2,2,Ko,None,Đông Bắc,12.0,False,A12.04-Lavita Charm
309,Thuê,8500000,68.64,thủ đức,2,2,None,None,Đông Bắc,13.0,False,C13.04-Lavita Charm
310,Thuê,10000000,68.64,thủ đức,2,2,None,None,Đông Bắc,17.0,False,C17.04-Lavita Charm
311,Bán,3112000000,68.52,thủ đức,2,2,None,None,Đông Nam,18.0,False,B18.04-Lavita Charm
312,Bán,3398000000,68.52,thủ đức,2,2,None,None,Tây Nam,8.0,False,C08.05-Lavita Charm
313,Bán,3400000000,68.52,thủ đức,2,2,None,None,Tây Nam,10.0,False,C10.05-Lavita Charm
314,Bán,3200000000,67.3,thủ đức,2,2,Ko,None,Đông Bắc,12.0,False,A12.05-Lavita Charm
315,Thuê,9000000,67.3,thủ đức,2,2,None,None,Đông Bắc,14.0,False,C14.02-Lavita Charm
316,Bán,3221000000,67.3,thủ đức,2,2,None,None,Đông Bắc,18.0,False,A18.02-Lavita Charm
317,Bán,3216000000,67.3,thủ đức,2,2,None,None,Đông Bắc,17.0,False,A17.02-Lavita Charm
318,Thuê,8500000,67.28,thủ đức,2,2,None,None,Tây Bắc,8.0,False,B08.03-Lavita Charm
319,Thuê,10000000,67.3,thủ đức,2,2,None,None,Đông Bắc,17.0,False,A17.03-Lavita Charm
320,Thuê,10000000,67.3,thủ đức,2,2,Có,None,Đông Bắc,18.0,False,A18.03-Lavita Charm
321,Bán,3010000000,67.3,thủ đức,2,2,None,None,Đông Bắc,20.0,False,A20.03-Lavita Charm
322,Thuê,15000000,90.86,thủ đức,3,2,None,None,Đông Bắc,13.0,False,A13.01-Lavita Charm
323,Bán,2404000000,49.3,thủ đức,1,1,None,None,Đông Bắc,12.0,False,C12.01-Lavita Charm
324,Thuê,6500000,48.77,thủ đức,1,1,None,None,Tây Bắc,19.0,False,B19.01-Lavita Charm
325,Bán,3700000000,90.86,thủ đức,3,2,None,None,Đông Bắc,20.0,False,A20.01-Lavita Charm
326,Bán,3069000000,67.3,thủ đức,2,2,None,None,Đông Bắc,7.0,False,C07.02-Lavita Charm
327,Thuê,9500000,67.3,thủ đức,2,2,None,None,Đông Bắc,12.0,False,C12.02-Lavita Charm
328,Bán,3174210000,67.3,thủ đức,2,2,None,None,Đông Bắc,12.0,False,A12.02-Lavita Charm
329,Thuê,7000000,51.3,thủ đức,Officetel,Officetel,Ko,None,Tây Nam,5.0,False,A05.22-Lavita Charm
330,Bán,1911000000,51.3,thủ đức,Officetel,Officetel,Ko,None,Tây Nam,5.0,False,A05.23-Lavita Charm
331,Bán,1922000000,51.3,thủ đức,Officetel,Officetel,None,None,Tây Nam,5.0,False,A05.24-Lavita Charm
332,Bán,2000000000,51.3,thủ đức,Officetel,Officetel,None,None,Tây Nam,5.0,False,A05.17-Lavita Charm
333,Bán,1198000000,51.3,thủ đức,Officetel,Officetel,None,None,Tây Nam,5.0,False,A05.19-Lavita Charm
334,Bán,1931000000,52.45,thủ đức,Officetel,Officetel,None,None,Đông Bắc,5.0,False,A05.28-Lavita Charm
335,Thuê,6500000,51.3,thủ đức,Officetel,Officetel,None,None,Đông Bắc,5.0,False,C05.04-Lavita Charm
336,Thuê,7000000,51.3,thủ đức,Officetel,Officetel,None,None,Đông Bắc,5.0,False,C05.04-Lavita Charm
337,Thuê,30000000,80.23,thủ đức,Shophouse,Shophouse,Ko,None,Đông Bắc,0.0,False,TM14.TM-Lavita Charm
338,Thuê,22000000,81.36,thủ đức,Shophouse,Shophouse,None,None,Tây Nam,0.0,False,TM25.TM-Lavita Charm
339,Bán,7935000000,68.4,thủ đức,Shophouse,Shophouse,None,None,Đông Bắc,0.0,False,TM17.TM-Lavita Charm
340,Thuê,25000000,75.99,thủ đức,Shophouse,Shophouse,None,None,Đông Nam,0.0,False,TM21.TM-Lavita Charm
341,Thuê,7000000,45.36,thủ đức,Officetel,Officetel,None,None,Đông Bắc,3.0,False,A03.11-Lavita Charm
342,Bán,2000000000,51.3,thủ đức,Officetel,Officetel,None,None,Đông Bắc,3.0,False,A03.29-Lavita Charm
343,Thuê,10000000,51.3,thủ đức,Officetel,Officetel,Ko,None,Đông Bắc,3.0,False,A03.04-Lavita Charm
344,Bán,2050000000,52.45,thủ đức,Officetel,Officetel,Ko,None,Đông Bắc,3.0,False,A03.15-Lavita Charm
345,Bán,1844000000,45.36,thủ đức,Officetel,Officetel,None,None,Đông Bắc,4.0,False,A04.10-Lavita Charm
346,Bán,2050000000,50.35,thủ đức,Officetel,Officetel,None,None,Tây Nam,3.0,False,A03.21-Lavita Charm
347,Bán,2100000000,51.3,thủ đức,Officetel,Officetel,None,None,Tây Nam,3.0,False,A03.24-Lavita Charm
348,Bán,1870000000,50.35,thủ đức,Officetel,Officetel,None,None,Đông Bắc,4.0,False,A04.12-Lavita Charm
349,Bán,4200000000,66.33,quận 9,Shophouse,Shophouse,None,HDMB,Đông Bắc,1.0,False,B3-01-08-Gia Hòa Art
350,Thuê,10000000,90.88,quận 9,3,2,Ko,HDMB,Tây Nam,11.0,False,B-11-19-Saigon Gateway
351,Bán,3000000000,68.84,quận 9,2,2,None,HDMB,Tây Bắc,11.0,False,B-11-19-Him Lam Phú An
352,Thuê,9000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,24.0,True,A-24-05-Saigon Gateway
353,Thuê,8000000,65.9,quận 9,2,2,Có,HDMB,Đông Bắc,18.0,False,B-18-03-Saigon Gateway
354,Thuê,8500000,66.48,quận 9,2,2,Có,HDMB,Đông Bắc,22.0,False,B-22-02-Saigon Gateway
355,Bán,2500000000,53.32,quận 9,2,1,Full,HDMB,Tây Nam,15.0,False,B-15-14-Saigon Gateway
356,Bán,1638000000,59.94,bình dương,2,2,None,None,Đông Nam,19.0,False,C19.15-Marina Tower
357,Thuê,7500000,71.6,None,2,2,Full,None,Đông Nam,None,False,C09.09-Marina Tower
358,Bán,2000000000,73.8,None,2,2,Ko,None,None,8.0,False,B 08.09-Marina Tower
359,Bán,2000000000,0.0,None,None,None,Ko,None,None,0.0,False,B08.09-nan
360,Bán,2500000000,71.71,thủ đức,Shophouse,Shophouse,Ko,HDMB,Tây Nam,0.0,True,A.12-4S Linh Đông
361,Bán,2500000000,71.71,thủ đức,Shophouse,Shophouse,Ko,HDMB,Tây Nam,0.0,True,A.07-4S Linh Đông
362,Thuê,10000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,13.0,False,A-12b-09-Saigon Gateway
363,Thuê,8500000,60.0,None,2,2,Full,None,Đông Bắc,0.0,False,A3-F10-6 / 5.22-Đạt gia
364,Thuê,10000000,68.88,None,2,2,None,None,Tây Bắc,None,False,C1-03-02-Gia Hòa
365,Bán,2650000000,58.1,quận 9,2,2,Full,None,Tây Bắc,4.0,False,B4-04-9 view
366,Bán,2231000000,65.9,quận 9,2,2,Ko,HDMB,Tây Bắc,4.0,False,A-04-05-Saigon Gateway
367,Bán,1950000000,72.0,None,2,2,Ko,None,Tây Nam,9.0,False,B1-09-06-4S Linh Đông
368,Bán,3105000000,69.01,quận 9,2,2,None,HDMB,Tây Nam,15.0,False,D2-15-02-Gia Hòa Art
369,Bán,2600000000,68.0,quận 9,2,2,Ko,None,Tây Bắc,9.0,True,D-09-06-Him Lam Phú An
370,Thuê,8500000,55.52,quận 9,2,1,Full,HDMB,Đông Nam,8.0,False,A-08-16-Saigon Gateway
371,Thuê,6000000,None,None,None,None,Ko,None,None,None,False,B-11-11-P1-nan
372,Bán,6000000,62.28,None,2,2,Ko,None,Tây Bắc,11.0,False,B-11-11-P1-nan
373,Bán,2100000000,72.0,None,2,2,Full,None,None,0.0,False,C2.03.06-4S Linh Đông
374,Thuê,8000000,65.9,quận 9,2,2,Ko,HDMB,Tây Nam,16.0,False,B-16-18-Saigon Gateway
375,Thuê,9000000,65.92,quận 9,2,2,Full,HDMB,Đông Bắc,16.0,False,B-16-06-Saigon Gateway
376,Bán,2690000000,68.84,quận 9,2,2,Ko,HDMB,Tây Bắc,7.0,True,D-06-07-Him Lam Phú An
377,Bán,1996000000,43.0,None,None,None,Ko,None,None,None,False,S3.022006-Vinhome Grand Park
378,Bán,7710000000,126.0,quận 9,2,2,None,HDMB,Tây Bắc,1.0,False,C1-01-09-Gia Hòa Art
379,Bán,1940000000,55.8,thủ đức,2,2,None,HDMB,Tây Nam,6.0,False,B1.06.05-4S Linh Đông
380,Bán,2600000000,68.0,quận 9,2,2,Ko,None,Tây Bắc,9.0,True,D-09-07-Him Lam Phú An
381,Thuê,12000000,86.98,quận 9,3,2,Full,None,Đông Bắc,15.0,False,C1-15-9 view
382,Bán,2852000000,81.26,quận 9,3,2,Full,None,Đông Nam,4.0,False,A12-04-9 view
383,Thuê,12000000,140.0,None,Penthouse,Penthouse,Ko,None,None,None,False,A1-P8 / 20.08-Đạt gia
384,Thuê,10000000,56.22,quận 9,2,1,None,HDMB,Đông Nam,3.0,False,A-03-18-Saigon Gateway
385,Thuê,8000000,65.92,quận 9,2,2,Ko,HDMB,Đông Nam,3.0,False,B-03-10-Saigon Gateway
386,Thuê,9000000,54.44,quận 9,2,1,Có,HDMB,Tây Nam,22.0,False,B-22-12-Saigon Gateway
387,Bán,1550000000,51.46,bình dương,1,1,Ko,None,Đông Bắc,19.0,False,A19.10-Marina Tower
388,Bán,2314000000,75.1,thủ đức,2,2,Có,HDMB,Đông Bắc,16.0,False,C1.16.07-4S Linh Đông
389,Bán,2730000000,91.46,thủ đức,3,2,Có,Sổ hồng,Tây Bắc,16.0,False,B0-16.07-Sunview Town
390,Bán,2100000000,77.0,None,3,2,Full,None,Đông Nam,None,False,C16.16-Marina tower
391,Bán,1800000000,77.0,None,3,2,Ko,None,None,4.0,False,C-04-09-Marina
392,Bán,2800000000,62.27,thủ đức,2,2,Ko,HDMB,Đông Bắc,19.0,False,C18.19-P2-Saigon Avenue
393,Bán,2200000000,58.1,quận 9,2,2,Full,None,Tây Bắc,0.0,False,B2-12A-9 view
394,Bán,2450000000,68.88,quận 9,2,2,Có,HDMB,Tây Nam,4.0,False,B1-04-02-Gia Hòa Art
395,Bán,4902000000,85.5,None,2,2,Có,None,Đông Bắc,31.0,False,T3-3103-Palm Heights
396,Bán,4200000000,70.8,None,2,2,None,None,Đông Nam,4.0,False,T2-3408-Palm Heights
397,Thuê,15000000,77.0,None,2,2,Full,None,Đông Bắc,None,False,T2-2205-Palm Heights
398,Thuê,17000000,76.4,None,2,2,Full,None,Tây Nam,25.0,False,T3-2501-palm height
399,Bán,3700000000,77.1,None,2,2,None,None,Đông Bắc,4.0,False,T2-0405-Palm Heights
400,Bán,4300000000,77.1,None,2,2,Có,None,Đông Bắc,9.0,False,T2-0905-palm height
401,Thuê,15000000,77.1,None,2,2,Có,None,Đông Bắc,9.0,False,T2-0905-palm height
402,Bán,2338000000,65.9,quận 9,2,2,Ko,HDMB,Tây Nam,19.0,False,B-19-17-Saigon Gateway
403,Thuê,7000000,55.0,None,2,1,Có,None,Đông Nam,0.0,False,A-20-17-Saigon gateway
404,Thuê,8000000,67.25,quận 9,2,2,Ko,HDMB,Đông Nam,11.0,False,A-11-14-Saigon Gateway
405,Bán,1900000000,77.22,bình dương,3,2,Ko,None,Tây Bắc,19.0,False,C19.17-Marina Tower
406,Thuê,13500000,68.83,quận 9,2,2,Full,HDMB,Đông Nam,12.0,False,B-12-14-Him Lam Phú An
407,Bán,1903000000,77.22,bình dương,3,2,Ko,None,Tây Nam,14.0,False,A14.03-Marina Tower
408,Bán,3200000000,86.98,quận 9,3,2,Full,None,Đông Bắc,5.0,False,A2-05-9 view
409,Thuê,9500000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,23.0,False,A-23-04-Saigon Gateway
410,Thuê,7000000,46.0,None,1,1,Có,None,None,None,False,S1.063502-Vinhome Grand Park
411,Bán,2034000000,77.22,bình dương,3,2,Ko,None,Đông Nam,17.0,False,B17.14-Marina Tower
412,Bán,2836930000,59.0,None,2,2,Ko,None,Đông Nam,None,False,D2-12-03-Gia Hòa 
413,Thuê,10000000,69.08,quận 9,2,2,Full,HDMB,Tây Bắc,6.0,False,C-06-08-Him Lam Phú An
414,Thuê,12000000,77.11,thủ đức,3,2,Ko,None,Tây Bắc,18.0,False,C.20.18-P1-Saigon Avenue
415,Thuê,8500000,57.72,thủ đức,2,2,Ko,Sổ hồng,Đông Nam,11.0,False,A2-11.06-Sunview Town
416,Thuê,14000000,71.17,quận 9,Shophouse,Shophouse,None,HDMB,Tây Bắc,1.0,False,A-01-12-Saigon Gateway
417,Bán,3500000000,90.0,None,3,2,Có,None,Đông Nam,None,False,A-22-02-Saigon gateway
418,Bán,2250000000,67.0,None,2,2,Ko,None,Đông Nam,20.0,False,A-20-14-Saigon Gateway
419,Bán,1670000000,56.0,thủ đức,2,2,Full,None,Tây Nam,18.0,False,A3-H12A-19 / 18.24-Đạt Gia Residence
420,Bán,4300000000,88.0,None,Shophouse,Shophouse,Ko,None,None,None,False,SB.10-Marina tower
421,Bán,2150000000,71.0,None,2,2,Có,None,Tây Nam,19.0,False,A19.15-Marina tower
422,Bán,2100000000,77.22,bình dương,3,2,None,None,Tây Nam,18.0,False,A18.03-Marina Tower
423,Bán,1903000000,77.22,bình dương,3,2,Ko,None,Tây Nam,14.0,False,A14.03-Marina Tower
424,Bán,2990000000,None,None,None,None,Full,None,None,None,False,S3.021512-Vinhome Grand Park
425,Thuê,10000000,None,None,None,None,Full,None,None,None,False,S3.021512-Vinhome Grand Park
426,Thuê,8000000,71.0,None,2,1,Full,None,None,0.0,False,"C8-04-Sunview 1,2"
427,Bán,1800000000,71.0,None,2,2,Có,None,None,None,False,"Căn C lầu 5-Sunview 1,2"
428,Thuê,10000000,65.9,quận 9,2,2,Ko,HDMB,Đông Nam,3.0,False,B-03-09-Saigon Gateway
429,Bán,2630000000,81.34,quận 9,3,2,None,None,Đông Nam,7.0,False,B10-07-9 view
430,Bán,2570000000,58.1,quận 9,2,2,None,None,Tây Bắc,5.0,False,A14-05-9 view
431,Bán,2600000000,58.1,quận 9,2,2,None,None,Đông Nam,3.0,False,A11-03-9 view
432,Bán,2271000000,58.1,quận 9,2,2,Full,None,Đông Bắc,10.0,False,C5-10-9 view
433,Bán,2320000000,58.1,quận 9,2,2,Full,None,Đông Nam,15.0,False,B11-15-9 view
434,Bán,2700000000,58.1,quận 9,2,2,Full,None,Đông Bắc,9.0,False,C3-09-9 view
435,Thuê,9000000,81.34,quận 9,3,2,None,None,Đông Nam,10.0,False,B10-10-9 view
436,Thuê,10000000,81.26,quận 9,3,2,Full,None,Đông Nam,4.0,False,A12-04-9 view
437,Bán,2140000000,58.12,quận 9,2,2,Có,None,Tây Bắc,4.0,False,B1-04-9 view
438,Thuê,12000000,86.98,quận 9,3,2,Full,None,Đông Bắc,5.0,False,A2-05-9 view
439,Bán,2573000000,64.98,quận 9,2,2,Ko,None,Đông Nam,6.0,False,B15-06-9 view
440,Thuê,11000000,86.98,quận 9,3,2,Có,None,Đông Nam,0.0,False,C9-12A-9 view
441,Thuê,8500000,58.1,quận 9,2,2,Full,None,Đông Bắc,0.0,False,A1-12A-9 view
442,Bán,2750000000,58.1,quận 9,2,2,Full,None,Tây Bắc,4.0,False,B4-04-9 view
443,Bán,2325000000,58.1,quận 9,2,2,Full,None,Đông Nam,17.0,False,B9-17-9 view
444,Bán,3100000000,86.98,quận 9,3,2,None,None,Đông Bắc,4.0,False,A2-04-9 view
445,Bán,2245000000,58.1,quận 9,2,2,Full,None,Đông Bắc,0.0,False,C5-12A-9 view
446,Bán,3086000000,86.98,quận 9,3,2,None,None,Tây Nam,4.0,False,A3-04-9 view
447,Bán,3200000000,82.62,quận 9,3,2,Full,None,Tây Nam,15.0,False,A5-15-9 view
448,Thuê,12000000,86.98,quận 9,3,2,Full,None,Tây Bắc,7.0,False,B7-07-9 view
449,Thuê,12000000,81.34,quận 9,3,2,Full,None,Đông Nam,16.0,False,B10-16-9 view
450,Bán,2516626000,64.98,quận 9,2,2,None,None,Đông Nam,0.0,False,B15-12A-9 view
451,Bán,2247000000,58.1,quận 9,2,2,Ko,None,Đông Nam,10.0,False,B13-10-9 view
452,Bán,2165000000,58.1,quận 9,2,2,Full,None,Đông Bắc,5.0,False,A1-05-9 view
453,Bán,2222000000,58.1,quận 9,2,2,Ko,None,Tây Bắc,17.0,False,A15-17-9 view
454,Thuê,7000000,58.1,quận 9,2,2,Ko,None,Đông Nam,3.0,False,A9-03-9 view
455,Thuê,11000000,81.26,quận 9,3,2,None,None,Đông Nam,9.0,False,A12-09-9 view
456,Bán,3700000000,81.34,quận 9,3,2,None,None,Đông Nam,12.0,False,B10-12-9 view
457,Bán,3083000000,86.98,quận 9,3,2,Full,None,Đông Bắc,15.0,False,C1-15-9 view
458,Bán,3035000000,86.98,quận 9,3,2,Có,None,Đông Bắc,14.0,False,A2-14-9 view
459,Bán,2340000000,58.1,quận 9,2,2,Full,None,Tây Bắc,8.0,False,B3-08-9 view
460,Thuê,8000000,58.1,quận 9,2,2,None,None,Tây Bắc,16.0,False,B3-16-9 view
461,Bán,3000000000,81.34,quận 9,3,2,Full,None,Đông Bắc,14.0,False,C6-14-9 view
462,Bán,3254000000,86.98,quận 9,3,2,Full,None,Đông Bắc,8.0,False,A2-08-9 view
463,Bán,2170000000,58.1,quận 9,2,2,Full,None,Tây Bắc,0.0,False,B2-12A-9 view
464,Bán,3052000000,86.98,quận 9,3,2,Có,None,Tây Nam,17.0,False,A3-17-9 view
465,Bán,2780000000,86.98,quận 9,3,2,Ko,None,Đông Bắc,4.0,False,C8-04-9 view
466,Bán,2522000000,58.1,quận 9,2,2,None,None,Tây Nam,14.0,False,C13-14-9 view
467,Thuê,4000000,58.1,quận 9,2,2,None,None,Tây Nam,9.0,False,C13-09-9 view
468,Bán,2400000000,60.21,quận 9,2,2,None,None,Đông Nam,4.0,False,A6-04-9 view
469,Bán,2374000000,58.1,quận 9,2,2,Full,None,Đông Nam,14.0,False,A7-14-9 view
470,Bán,2370000000,58.1,quận 9,2,2,Ko,None,Tây Bắc,12.0,False,B6-12-9 view
