,Nhu cầu,Tổng tiền,Diện tích,Địa chỉ,Phòng ngủ,Phòng vệ sinh,Nội thất,Pháp lý sở hữu,View,Tầng,Hot,Mã căn
237,Bán,3100000000,67.3,thủ đức,2,2,None,None,Đông Bắc,16.0,False,A16.27-lavita charm
238,Bán,2466000000,52.25,thủ đức,1,1,None,None,Tây Nam,17.0,False,A17.22-lavita charm
239,Bán,2516000000,52.25,thủ đức,1,1,None,None,Tây Nam,16.0,False,A16.22-lavita charm
240,Thuê,9000000,67.3,thủ đức,2,2,None,None,Tây Nam,6.0,False,A06.23-lavita charm
241,Thuê,9000000,67.3,thủ đức,2,2,None,None,Tây Nam,9.0,False,A09.23-lavita charm
242,Thuê,9000000,67.3,thủ đức,2,2,None,None,Tây Nam,17.0,False,A17.24-lavita charm
243,Bán,3095000000,68.64,thủ đức,2,2,None,None,Tây Bắc,16.0,False,A16.25-lavita charm
244,Bán,3100000000,68.64,thủ đức,2,2,None,None,Tây Bắc,13.0,False,A13.25-lavita charm
245,Bán,3012000000,67.3,thủ đức,2,2,Ko,None,Tây Nam,20.0,False,A20.17-lavita charm
246,Bán,3370600000,67.3,thủ đức,2,2,None,None,Tây Nam,9.0,False,A09.18-lavita charm
247,Bán,3204431000,67.3,thủ đức,2,2,None,None,Tây Nam,8.0,False,A08.20-lavita charm
248,Bán,2950000000,67.3,thủ đức,2,2,None,None,Tây Nam,16.0,False,A16.20-lavita charm
249,Thuê,8000000,52.25,thủ đức,1,1,None,None,Tây Nam,6.0,False,A06.21-lavita charm
250,Thuê,9000000,52.25,thủ đức,1,1,None,None,Tây Nam,12.0,False,A12.21-lavita charm
251,Thuê,10000000,67.3,thủ đức,2,2,Có,None,Đông Bắc,13.0,False,B13.16-lavita charm
252,Bán,2284000000,49.29,thủ đức,1,1,None,None,Đông Nam,14.0,False,C14.16-lavita charm
253,Bán,2334000000,49.3,thủ đức,1,1,None,None,Đông Bắc,9.0,False,B09.17-lavita charm
254,Bán,3213092625,67.3,thủ đức,2,2,None,None,Tây Nam,12.0,False,A12.17-lavita charm
255,Thuê,9000000,67.3,thủ đức,2,2,None,None,Tây Nam,14.0,False,A14.16-lavita charm
256,Bán,2970000000,67.3,thủ đức,2,2,Ko,None,Tây Nam,17.0,False,A17.16-lavita charm
257,Bán,2500000000,48.77,thủ đức,1,1,None,None,Đông Nam,8.0,False,C08.17-lavita charm
258,Thuê,7000000,48.77,thủ đức,1,1,None,None,Đông Nam,10.0,False,C10.17-lavita charm
259,Bán,3376000000,67.28,thủ đức,2,2,None,None,Đông Nam,11.0,False,C11.15-lavita charm
260,Thuê,9000000,67.28,thủ đức,2,2,None,None,Đông Nam,17.0,False,C17.15-lavita charm
261,Thuê,9500000,67.28,thủ đức,2,2,None,None,Đông Nam,13.0,False,C13.15-lavita charm
262,Bán,2620000000,52.25,thủ đức,1,1,None,None,Tây Nam,17.0,False,A17.15-lavita charm
263,Thuê,13000000,67.28,thủ đức,2,2,None,None,Đông Nam,19.0,False,C19.15-lavita charm
264,Thuê,7000000,49.29,thủ đức,1,1,None,None,Đông Nam,7.0,False,C07.16-lavita charm
265,Bán,3500000000,68.52,thủ đức,2,2,None,None,Tây Nam,19.0,False,B19.13-lavita charm
266,Thuê,8000000,67.3,thủ đức,2,2,None,None,Tây Bắc,20.0,False,C20.13-lavita charm
267,Bán,3000000000,68.52,thủ đức,2,2,None,None,Tây Bắc,11.0,False,C11.14-lavita charm
268,Thuê,8000000,52.25,thủ đức,1,1,None,None,Tây Nam,12.0,False,A12.14-lavita charm
269,Bán,3335000000,68.52,thủ đức,2,2,None,None,Tây Bắc,15.0,False,C15.14-lavita charm
270,Thuê,6500000,52.25,thủ đức,1,1,None,None,Tây Nam,6.0,False,A06.15-lavita charm
271,Thuê,10000000,68.52,thủ đức,2,2,None,None,Tây Nam,9.0,False,B09.13-lavita charm
272,Bán,3054000000,67.3,thủ đức,2,2,None,None,Tây Bắc,17.0,False,C17.13-lavita charm
273,Thuê,8500000,67.3,thủ đức,2,2,None,None,Tây Bắc,10.0,False,C10.11-lavita charm
274,Thuê,9000000,67.3,thủ đức,2,2,None,None,Tây Nam,15.0,False,B15.11-lavita charm
275,Bán,2953000000,67.3,thủ đức,2,2,None,None,Tây Nam,7.0,False,A07.12-lavita charm
276,Thuê,8500000,67.3,thủ đức,2,2,None,None,Tây Nam,19.0,False,B19.11-lavita charm
277,Bán,3075000000,67.3,thủ đức,2,2,None,None,Tây Nam,7.0,False,A07.12-lavita charm
278,Thuê,9000000,67.96,thủ đức,2,2,None,None,Tây Nam,15.0,False,C15.09-lavita charm
279,Bán,3136000000,67.3,thủ đức,2,2,Ko,None,Đông Bắc,15.0,False,A15.09-lavita charm
280,Bán,3000000000,67.3,thủ đức,2,2,None,None,Tây Nam,11.0,False,B11.10-lavita charm
281,Bán,3250000000,68.52,thủ đức,2,2,None,None,Đông Bắc,11.0,False,A11.10-lavita charm
282,Thuê,15000000,87.52,thủ đức,3,2,None,None,Tây Nam,11.0,False,C11.10-lavita charm
283,Thuê,9000000,67.3,thủ đức,2,2,None,None,Tây Nam,15.0,False,B15.10-lavita charm
284,Thuê,12500000,87.52,thủ đức,3,2,None,None,Tây Nam,10.0,False,B10.08-lavita charm
285,Thuê,15000000,87.52,thủ đức,3,2,None,None,Tây Nam,13.0,False,B13.08-lavita charm
286,Bán,3058000000,67.3,thủ đức,2,2,None,None,Tây Nam,12.0,False,C12.07-lavita charm
287,Thuê,8500000,67.3,thủ đức,2,2,None,None,Tây Nam,19.0,False,C19.07-lavita charm
288,Bán,3000000000,67.3,thủ đức,2,2,None,None,Đông Bắc,6.0,False,A06.08-lavita charm
289,Thuê,8000000,67.3,thủ đức,2,2,None,None,Tây Nam,20.0,False,C20.07-lavita charm
290,Bán,2950000000,67.3,thủ đức,2,2,None,None,Tây Nam,7.0,False,C07.08-lavita charm
291,Bán,3980000000,87.52,thủ đức,3,2,None,None,Tây Nam,7.0,False,B07.08-lavita charm
292,Thuê,12000000,67.3,thủ đức,2,2,Có,None,Đông Nam,15.0,False,B15.05-lavita charm
293,Bán,3219000000,67.3,thủ đức,2,2,None,None,Đông Bắc,16.0,False,A16.05-lavita charm
294,Thuê,8500000,67.3,thủ đức,2,2,Ko,None,Đông Bắc,8.0,False,A08.04-lavita charm
295,Bán,3200000000,67.3,thủ đức,2,2,Ko,None,Đông Bắc,12.0,False,A12.04-lavita charm
296,Thuê,8500000,68.64,thủ đức,2,2,None,None,Đông Bắc,13.0,False,C13.04-lavita charm
297,Thuê,10000000,68.64,thủ đức,2,2,None,None,Đông Bắc,17.0,False,C17.04-lavita charm
298,Bán,3112000000,68.52,thủ đức,2,2,None,None,Đông Nam,18.0,False,B18.04-lavita charm
299,Bán,3398000000,68.52,thủ đức,2,2,None,None,Tây Nam,8.0,False,C08.05-lavita charm
300,Bán,3400000000,68.52,thủ đức,2,2,None,None,Tây Nam,10.0,False,C10.05-lavita charm
301,Bán,3200000000,67.3,thủ đức,2,2,Ko,None,Đông Bắc,12.0,False,A12.05-lavita charm
302,Thuê,9000000,67.3,thủ đức,2,2,None,None,Đông Bắc,14.0,False,C14.02-lavita charm
303,Bán,3221000000,67.3,thủ đức,2,2,None,None,Đông Bắc,18.0,False,A18.02-lavita charm
304,Bán,3216000000,67.3,thủ đức,2,2,None,None,Đông Bắc,17.0,False,A17.02-lavita charm
305,Thuê,8500000,67.28,thủ đức,2,2,None,None,Tây Bắc,8.0,False,B08.03-lavita charm
306,Thuê,10000000,67.3,thủ đức,2,2,None,None,Đông Bắc,17.0,False,A17.03-lavita charm
307,Thuê,10000000,67.3,thủ đức,2,2,Có,None,Đông Bắc,18.0,False,A18.03-lavita charm
308,Bán,3010000000,67.3,thủ đức,2,2,None,None,Đông Bắc,20.0,False,A20.03-lavita charm
309,Thuê,15000000,90.86,thủ đức,3,2,None,None,Đông Bắc,13.0,False,A13.01-lavita charm
310,Bán,2404000000,49.3,thủ đức,1,1,None,None,Đông Bắc,12.0,False,C12.01-lavita charm
311,Thuê,6500000,48.77,thủ đức,1,1,None,None,Tây Bắc,19.0,False,B19.01-lavita charm
312,Bán,3700000000,90.86,thủ đức,3,2,None,None,Đông Bắc,20.0,False,A20.01-lavita charm
313,Bán,3069000000,67.3,thủ đức,2,2,None,None,Đông Bắc,7.0,False,C07.02-lavita charm
314,Thuê,9500000,67.3,thủ đức,2,2,None,None,Đông Bắc,12.0,False,C12.02-lavita charm
315,Bán,3174210000,67.3,thủ đức,2,2,None,None,Đông Bắc,12.0,False,A12.02-lavita charm
316,Thuê,10000000,90.88,quận 9,3,2,Ko,HDMB,Tây Nam,11.0,False,B-11-19-saigon gateway
317,Bán,3000000000,68.84,quận 9,2,2,None,HDMB,Tây Bắc,11.0,False,B-11-19-him lam phú an
318,Thuê,9000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,24.0,True,A-24-05-saigon gateway
319,Thuê,8000000,65.9,quận 9,2,2,Có,HDMB,Đông Bắc,18.0,False,B-18-03-saigon gateway
320,Thuê,8500000,66.48,quận 9,2,2,Có,HDMB,Đông Bắc,22.0,False,B-22-02-saigon gateway
321,Bán,2500000000,53.32,quận 9,2,1,Full,HDMB,Tây Nam,15.0,False,B-15-14-saigon gateway
322,Bán,1638000000,59.94,bình dương,2,2,None,None,Đông Nam,19.0,False,C19.15-marina tower
323,Thuê,7500000,71.6,bình dương,2,2,Full,None,Đông Nam,None,False,C09.09-marina tower
324,Bán,2000000000,73.8,bình dương,2,2,Ko,None,None,8.0,False,B 08.09-marina tower
325,Bán,2000000000,0.0,None,None,None,Ko,None,None,0.0,False,B08.09-nan
326,Thuê,10000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,13.0,False,A-12b-09-saigon gateway
327,Thuê,8500000,60.0,thủ đức,2,2,Full,None,Đông Bắc,0.0,False,A3-F10-6 / 5.22-đạt gia
328,Thuê,10000000,68.88,quận 9,2,2,None,None,Tây Bắc,None,False,C1-03-02-gia hòa
329,Bán,2650000000,58.1,quận 9,2,2,Full,None,Tây Bắc,4.0,False,B4-04-9 view
330,Bán,2231000000,65.9,quận 9,2,2,Ko,HDMB,Tây Bắc,4.0,False,A-04-05-saigon gateway
331,Bán,1950000000,72.0,thủ đức,2,2,Ko,None,Tây Nam,9.0,False,B1-09-06-4s linh đông
332,Bán,3105000000,69.01,quận 9,2,2,None,HDMB,Tây Nam,15.0,False,D2-15-02-gia hòa art
333,Bán,2600000000,68.0,quận 9,2,2,Ko,None,Tây Bắc,9.0,True,D-09-06-him lam phú an
334,Thuê,8500000,55.52,quận 9,2,1,Full,HDMB,Đông Nam,8.0,False,A-08-16-saigon gateway
335,Thuê,6000000,None,None,None,None,Ko,None,None,None,False,B-11-11-P1-nan
336,Bán,6000000,62.28,None,2,2,Ko,None,Tây Bắc,11.0,False,B-11-11-P1-nan
337,Bán,2100000000,72.0,thủ đức,2,2,Full,None,None,0.0,False,C2.03.06-4s linh đông
338,Thuê,8000000,65.9,quận 9,2,2,Ko,HDMB,Tây Nam,16.0,False,B-16-18-saigon gateway
339,Thuê,9000000,65.92,quận 9,2,2,Full,HDMB,Đông Bắc,16.0,False,B-16-06-saigon gateway
340,Bán,2690000000,68.84,quận 9,2,2,Ko,HDMB,Tây Bắc,7.0,True,D-06-07-him lam phú an
341,Bán,1996000000,43.0,quận 9,None,None,Ko,None,None,None,False,S3.022006-vinhome grand park
342,Bán,7710000000,126.0,quận 9,2,2,None,HDMB,Tây Bắc,1.0,False,C1-01-09-gia hòa art
343,Bán,1940000000,55.8,thủ đức,2,2,None,HDMB,Tây Nam,6.0,False,B1.06.05-4s linh đông
344,Bán,2600000000,68.0,quận 9,2,2,Ko,None,Tây Bắc,9.0,True,D-09-07-him lam phú an
345,Thuê,12000000,86.98,quận 9,3,2,Full,None,Đông Bắc,15.0,False,C1-15-9 view
346,Bán,2852000000,81.26,quận 9,3,2,Full,None,Đông Nam,4.0,False,A12-04-9 view
347,Thuê,10000000,56.22,quận 9,2,1,None,HDMB,Đông Nam,3.0,False,A-03-18-saigon gateway
348,Thuê,8000000,65.92,quận 9,2,2,Ko,HDMB,Đông Nam,3.0,False,B-03-10-saigon gateway
349,Thuê,9000000,54.44,quận 9,2,1,Có,HDMB,Tây Nam,22.0,False,B-22-12-saigon gateway
350,Bán,1550000000,51.46,bình dương,1,1,Ko,None,Đông Bắc,19.0,False,A19.10-marina tower
351,Bán,2314000000,75.1,thủ đức,2,2,Có,HDMB,Đông Bắc,16.0,False,C1.16.07-4s linh đông
352,Bán,2730000000,91.46,thủ đức,3,2,Có,Sổ hồng,Tây Bắc,16.0,False,B0-16.07-sunview town
353,Bán,2100000000,77.0,bình dương,3,2,Full,None,Đông Nam,None,False,C16.16-marina tower
354,Bán,1800000000,77.0,bình dương,3,2,Ko,None,None,4.0,False,C-04-09-marina
355,Bán,2800000000,62.27,thủ đức,2,2,Ko,HDMB,Đông Bắc,19.0,False,C18.19-P2-saigon avenue
356,Bán,2200000000,58.1,quận 9,2,2,Full,None,Tây Bắc,0.0,False,B2-12A-9 view
357,Bán,2450000000,68.88,quận 9,2,2,Có,HDMB,Tây Nam,4.0,False,B1-04-02-gia hòa art
358,Bán,4902000000,85.5,None,2,2,Có,None,Đông Bắc,31.0,False,T3-3103-palm heights
359,Bán,4200000000,70.8,None,2,2,None,None,Đông Nam,4.0,False,T2-3408-palm heights
360,Thuê,15000000,77.0,None,2,2,Full,None,Đông Bắc,None,False,T2-2205-palm heights
361,Thuê,17000000,76.4,quận 2,2,2,Full,None,Tây Nam,25.0,False,T3-2501-palm height
362,Bán,3700000000,77.1,None,2,2,None,None,Đông Bắc,4.0,False,T2-0405-palm heights
363,Bán,4300000000,77.1,quận 2,2,2,Có,None,Đông Bắc,9.0,False,T2-0905-palm height
364,Thuê,15000000,77.1,quận 2,2,2,Có,None,Đông Bắc,9.0,False,T2-0905-palm height
365,Bán,2338000000,65.9,quận 9,2,2,Ko,HDMB,Tây Nam,19.0,False,B-19-17-saigon gateway
366,Thuê,7000000,55.0,quận 9,2,1,Có,None,Đông Nam,0.0,False,A-20-17-saigon gateway
367,Thuê,8000000,67.25,quận 9,2,2,Ko,HDMB,Đông Nam,11.0,False,A-11-14-saigon gateway
368,Bán,1900000000,77.22,bình dương,3,2,Ko,None,Tây Bắc,19.0,False,C19.17-marina tower
369,Thuê,13500000,68.83,quận 9,2,2,Full,HDMB,Đông Nam,12.0,False,B-12-14-him lam phú an
370,Bán,1903000000,77.22,bình dương,3,2,Ko,None,Tây Nam,14.0,False,A14.03-marina tower
371,Bán,3200000000,86.98,quận 9,3,2,Full,None,Đông Bắc,5.0,False,A2-05-9 view
372,Thuê,9500000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,23.0,False,A-23-04-saigon gateway
373,Thuê,7000000,46.0,quận 9,1,1,Có,None,None,None,False,S1.063502-vinhome grand park
374,Bán,2034000000,77.22,bình dương,3,2,Ko,None,Đông Nam,17.0,False,B17.14-marina tower
375,Bán,2836930000,59.0,quận 9,2,2,Ko,None,Đông Nam,None,False,D2-12-03-gia hòa 
376,Thuê,10000000,69.08,quận 9,2,2,Full,HDMB,Tây Bắc,6.0,False,C-06-08-him lam phú an
377,Thuê,12000000,77.11,thủ đức,3,2,Ko,None,Tây Bắc,18.0,False,C.20.18-P1-saigon avenue
378,Thuê,8500000,57.72,thủ đức,2,2,Ko,Sổ hồng,Đông Nam,11.0,False,A2-11.06-sunview town
379,Bán,3500000000,90.0,quận 9,3,2,Có,None,Đông Nam,None,False,A-22-02-saigon gateway
380,Bán,2250000000,67.0,quận 9,2,2,Ko,None,Đông Nam,20.0,False,A-20-14-saigon gateway
381,Bán,1670000000,56.0,thủ đức,2,2,Full,None,Tây Nam,18.0,False,A3-H12A-19 / 18.24-đạt gia residence
382,Bán,2150000000,71.0,bình dương,2,2,Có,None,Tây Nam,19.0,False,A19.15-marina tower
383,Bán,2100000000,77.22,bình dương,3,2,None,None,Tây Nam,18.0,False,A18.03-marina tower
384,Bán,1903000000,77.22,bình dương,3,2,Ko,None,Tây Nam,14.0,False,A14.03-marina tower
385,Bán,2990000000,None,quận 9,None,None,Full,None,None,None,False,S3.021512-vinhome grand park
386,Thuê,10000000,None,quận 9,None,None,Full,None,None,None,False,S3.021512-vinhome grand park
387,Thuê,8000000,71.0,thủ đức,2,1,Full,None,None,0.0,False,"C8-04-sunview 1,2"
388,Bán,1800000000,71.0,thủ đức,2,2,Có,None,None,None,False,"Căn C lầu 5-sunview 1,2"
389,Thuê,10000000,65.9,quận 9,2,2,Ko,HDMB,Đông Nam,3.0,False,B-03-09-saigon gateway
390,Bán,2630000000,81.34,quận 9,3,2,None,None,Đông Nam,7.0,False,B10-07-9 view
391,Bán,2570000000,58.1,quận 9,2,2,None,None,Tây Bắc,5.0,False,A14-05-9 view
392,Bán,2600000000,58.1,quận 9,2,2,None,None,Đông Nam,3.0,False,A11-03-9 view
393,Bán,2271000000,58.1,quận 9,2,2,Full,None,Đông Bắc,10.0,False,C5-10-9 view
394,Bán,2320000000,58.1,quận 9,2,2,Full,None,Đông Nam,15.0,False,B11-15-9 view
395,Bán,2700000000,58.1,quận 9,2,2,Full,None,Đông Bắc,9.0,False,C3-09-9 view
396,Thuê,9000000,81.34,quận 9,3,2,None,None,Đông Nam,10.0,False,B10-10-9 view
397,Thuê,10000000,81.26,quận 9,3,2,Full,None,Đông Nam,4.0,False,A12-04-9 view
398,Bán,2140000000,58.12,quận 9,2,2,Có,None,Tây Bắc,4.0,False,B1-04-9 view
399,Thuê,12000000,86.98,quận 9,3,2,Full,None,Đông Bắc,5.0,False,A2-05-9 view
400,Bán,2573000000,64.98,quận 9,2,2,Ko,None,Đông Nam,6.0,False,B15-06-9 view
401,Thuê,11000000,86.98,quận 9,3,2,Có,None,Đông Nam,0.0,False,C9-12A-9 view
402,Thuê,8500000,58.1,quận 9,2,2,Full,None,Đông Bắc,0.0,False,A1-12A-9 view
403,Bán,2750000000,58.1,quận 9,2,2,Full,None,Tây Bắc,4.0,False,B4-04-9 view
404,Bán,2325000000,58.1,quận 9,2,2,Full,None,Đông Nam,17.0,False,B9-17-9 view
405,Bán,3100000000,86.98,quận 9,3,2,None,None,Đông Bắc,4.0,False,A2-04-9 view
406,Bán,2245000000,58.1,quận 9,2,2,Full,None,Đông Bắc,0.0,False,C5-12A-9 view
407,Bán,3086000000,86.98,quận 9,3,2,None,None,Tây Nam,4.0,False,A3-04-9 view
408,Bán,3200000000,82.62,quận 9,3,2,Full,None,Tây Nam,15.0,False,A5-15-9 view
409,Thuê,12000000,86.98,quận 9,3,2,Full,None,Tây Bắc,7.0,False,B7-07-9 view
410,Thuê,12000000,81.34,quận 9,3,2,Full,None,Đông Nam,16.0,False,B10-16-9 view
411,Bán,2516626000,64.98,quận 9,2,2,None,None,Đông Nam,0.0,False,B15-12A-9 view
412,Bán,2247000000,58.1,quận 9,2,2,Ko,None,Đông Nam,10.0,False,B13-10-9 view
413,Bán,2165000000,58.1,quận 9,2,2,Full,None,Đông Bắc,5.0,False,A1-05-9 view
414,Bán,2222000000,58.1,quận 9,2,2,Ko,None,Tây Bắc,17.0,False,A15-17-9 view
415,Thuê,7000000,58.1,quận 9,2,2,Ko,None,Đông Nam,3.0,False,A9-03-9 view
416,Thuê,11000000,81.26,quận 9,3,2,None,None,Đông Nam,9.0,False,A12-09-9 view
417,Bán,3700000000,81.34,quận 9,3,2,None,None,Đông Nam,12.0,False,B10-12-9 view
418,Bán,3083000000,86.98,quận 9,3,2,Full,None,Đông Bắc,15.0,False,C1-15-9 view
419,Bán,3035000000,86.98,quận 9,3,2,Có,None,Đông Bắc,14.0,False,A2-14-9 view
420,Bán,2340000000,58.1,quận 9,2,2,Full,None,Tây Bắc,8.0,False,B3-08-9 view
421,Thuê,8000000,58.1,quận 9,2,2,None,None,Tây Bắc,16.0,False,B3-16-9 view
422,Bán,3000000000,81.34,quận 9,3,2,Full,None,Đông Bắc,14.0,False,C6-14-9 view
423,Bán,3254000000,86.98,quận 9,3,2,Full,None,Đông Bắc,8.0,False,A2-08-9 view
424,Bán,2170000000,58.1,quận 9,2,2,Full,None,Tây Bắc,0.0,False,B2-12A-9 view
425,Bán,3052000000,86.98,quận 9,3,2,Có,None,Tây Nam,17.0,False,A3-17-9 view
426,Bán,2780000000,86.98,quận 9,3,2,Ko,None,Đông Bắc,4.0,False,C8-04-9 view
427,Bán,2522000000,58.1,quận 9,2,2,None,None,Tây Nam,14.0,False,C13-14-9 view
428,Thuê,4000000,58.1,quận 9,2,2,None,None,Tây Nam,9.0,False,C13-09-9 view
429,Bán,2400000000,60.21,quận 9,2,2,None,None,Đông Nam,4.0,False,A6-04-9 view
430,Bán,2374000000,58.1,quận 9,2,2,Full,None,Đông Nam,14.0,False,A7-14-9 view
431,Bán,2370000000,58.1,quận 9,2,2,Ko,None,Tây Bắc,12.0,False,B6-12-9 view
432,Thuê,7000000,58.12,quận 9,2,2,None,None,Tây Bắc,8.0,False,B1-08-9 view
433,Bán,2230000000,58.1,quận 9,2,2,Ko,None,Đông Bắc,16.0,False,C3-16-9 view
434,Bán,1800000000,67.62,thủ đức,2,2,Ko,None,Tây Bắc,19.0,False,A1-B4-20 / 19.04-đạt gia residence
435,Bán,2200000000,77.22,bình dương,3,2,Có,None,Đông Nam,15.0,False,B15.13-marina tower
436,Thuê,6500000,None,None,None,None,Full,None,None,None,False,A3-18-24-nan
437,Bán,4300000000,77.1,None,2,2,None,None,Đông Bắc,27.0,False, T2-2704-palm heights
438,Bán,1461000000,33.6,quận 9,1,1,Ko,None,None,None,False,S5.021911-vinhome
439,Bán,2200000000,None,quận 9,None,None,Full,None,None,None,False,S1.032003-vinhome grand park
440,Thuê,8000000,None,quận 9,None,None,Có,None,None,None,False,S1.030603-vinhome grand park
441,Thuê,6000000,None,quận 9,None,None,Ko,None,None,None,False,S1.023021-vinhome grand park
442,Bán,2556000000,None,quận 9,None,None,Có,None,None,None,False,S3.052416-vinhome grand park
443,Thuê,6000000,None,quận 9,None,None,Có,None,None,None,False,S3.052416-vinhome grand park
444,Thuê,6000000,None,quận 9,None,None,Có,None,None,None,False,S1.071117-vinhome grand park
445,Thuê,6000000,None,quận 9,None,None,Full,None,None,None,False,S5.022609-vinhome grand park
446,Bán,2152000000,69.0,quận 9,None,None,Full,None,None,0.0,False,S5.022609-vinhome grand park
447,Thuê,5500000,59.1,quận 9,2,1,Có,HDMB,Đông Nam,24.0,False,S1.032407-vinhome grand park
448,Thuê,6000000,0.0,quận 9,2,2,Ko,None,None,0.0,False,S2.012310-vinhome grand park
449,Thuê,7000000,69.2,quận 9,None,None,None,HDMB,Tây Bắc,19.0,False,S1.031919-vinhome grand park
450,Bán,2300000000,59.2,quận 9,2,1,Ko,HDMB,Đông Bắc,22.0,False,S1.062220-vinhome grand park
451,Bán,2284000000,59.0,quận 9,2,1,Ko,HDMB,Đông Nam,24.0,False,S5.032406-vinhome grand park
452,Thuê,15000000,81.5,quận 9,3,2,Full,HDMB,Đông Bắc,15.0,False,S1.021504-vinhome grand park
453,Thuê,7000000,69.2,quận 9,None,None,Ko,HDMB,Tây Bắc,5.0,False,S1.030515-vinhome grand park
454,Bán,2253500000,None,quận 9,None,None,Ko,None,None,None,False, S3.052720-vinhome
455,Thuê,14000000,81.7,quận 9,3,2,Full,HDMB,Đông Bắc,10.0,False,S1.021017-vinhome grand park
456,Thuê,6500000,None,quận 9,None,None,Ko,None,None,None,False,S5.010723-vinhome grand park
457,Thuê,7000000,69.2,quận 9,None,None,Có,HDMB,Tây Bắc,13.0,False,S1.031315-vinhome grand park
458,Bán,3269000000,81.5,quận 9,3,2,None,HDMB,Đông Nam,5.0,False,S1.030505-vinhome grand park
459,Thuê,6000000,69.2,quận 9,None,None,None,HDMB,Đông Nam,9.0,False,S2.032109-vinhome grand park
460,Thuê,6000000,69.2,quận 9,None,None,None,HDMB,Đông Nam,9.0,False,S2.032115-vinhome grand park
461,Bán,1818000000,47.2,quận 9,1,1,None,HDMB,Tây Nam,25.0,False,S1.022501-vinhome grand park
462,Bán,2800000000,69.2,quận 9,None,None,Ko,HDMB,Đông Nam,3.0,False,S1.030314-vinhome grand park
463,Thuê,6500000,50.0,quận 9,1,1,Có,HDMB,Đông Bắc,3.0,False,S1.020313-vinhome grand park
464,Thuê,6000000,59.1,quận 9,2,1,Ko,HDMB,Đông Nam,20.0,False,S3.012013-vinhome grand park
465,Thuê,7000000,59.1,quận 9,2,1,Có,HDMB,Đông Nam,17.0,False,S1.031706-vinhome grand park
466,Thuê,10000000,81.7,quận 9,3,2,Ko,HDMB,Đông Nam,2.0,False,S5.010213-vinhome grand park
467,Thuê,7000000,80.0,quận 9,3,2,Ko,HDMB,Đông Bắc,28.0,False,S1.022817-vinhome grand park
468,Thuê,8000000,69.4,quận 9,2,2,Ko,HDMB,Đông Nam,12.0,False,S1.021204-vinhome grand park
469,Thuê,10500000,None,quận 9,2,2,Full,None,None,17.0,False,B19.07-saigon gateway
470,Bán,2100000000,59.0,quận 9,2,1,Ko,HDMB,Đông Bắc,6.0,False,S1.020620-vinhome grand park
471,Bán,2045000000,None,quận 9,None,None,Ko,None,None,None,False,S3.023409-vinhome grand park
472,Bán,2887000000,69.0,quận 9,2,2,Ko,None,None,None,False,S5. 031603-vinhome grand park
473,Thuê,7000000,51.7,quận 9,1,1,Full,HDMB,Đông Bắc,28.0,False,S5.012814-vinhome grand park
